table_id_hex	table_id_dec	archive_value	primary_wasm_func	dump_line	namespace	declaring_type_context	signature
0x2175B	137051	7446	48200	192042	System	DateTimeOffset	private void .ctor(SerializationInfo info, StreamingContext context) { }
0x2175C	137052	22163	48186	192045	System	DateTimeOffset	public override int GetHashCode() { }
0x2175D	137053	44012	48073	192051	System	DateTimeOffset	public static DateTimeOffset Parse(string input, IFormatProvider formatProvider, DateTimeStyles styles) { }
0x2175E	137054	44008	48077	192054	System	DateTimeOffset	public static DateTimeOffset ParseExact(string input, string format, IFormatProvider formatProvider, DateTimeStyles styles) { }
0x2175F	137055	13780	48194	192063	System	DateTimeOffset	public DateTimeOffset ToLocalTime() { }
0x21760	137056	13779	48200	192066	System	DateTimeOffset	internal DateTimeOffset ToLocalTime(bool throwOnOverflow) { }
0x21762	137058	13778	9107	192072	System	DateTimeOffset	public string ToString(string format) { }
0x21763	137059	44007	48165	192075	System	DateTimeOffset	public string ToString(IFormatProvider formatProvider) { }
0x21764	137060	13777	48406	192081	System	DateTimeOffset	public bool TryFormat(Span<char> destination, out int charsWritten, ReadOnlySpan<char> format, IFormatProvider formatProvider) { }
0x21765	137061	22162	48194	192084	System	DateTimeOffset	public DateTimeOffset ToUniversalTime() { }
0x21766	137062	9707	48556	192087	System	DateTimeOffset	public static bool TryParse(string input, IFormatProvider formatProvider, DateTimeStyles styles, out DateTimeOffset result) { }
0x21767	137063	44006	48406	192090	System	DateTimeOffset	public static bool TryParseExact(string input, string format, IFormatProvider formatProvider, DateTimeStyles styles, out DateTimeOffset result) { }
0x21768	137064	7445	48406	192093	System	DateTimeOffset	public static bool TryParseExact(string input, string[] formats, IFormatProvider formatProvider, DateTimeStyles styles, out DateTimeOffset result) { }
0x21769	137065	9704	48165	192102	System	DateTimeOffset	private static DateTimeStyles ValidateStyles(DateTimeStyles style, string parameterName) { }
0x2176A	137066	44002	48217	192105	System	DateTimeOffset	public static DateTimeOffset op_Implicit(DateTime dateTime) { }
0x2176B	137067	3989	48119	192108	System	DateTimeOffset	public static TimeSpan op_Subtraction(DateTimeOffset left, DateTimeOffset right) { }
0x2176C	137068	44003	48165	192111	System	DateTimeOffset	public static bool op_Equality(DateTimeOffset left, DateTimeOffset right) { }
0x2176E	137070	888	41961	192117	System	DateTimeOffset	private static void .cctor() { }
0x2176F	137071	3024	48173	192141	System	DivideByZeroException	public void .ctor() { }
0x21770	137072	1794	48194	192144	System	DivideByZeroException	public void .ctor(string message) { }
0x21771	137073	121453	48200	192147	System	DivideByZeroException	protected void .ctor(SerializationInfo info, StreamingContext context) { }
0x21772	137074	121454	48173	192157	System	DllNotFoundException	public void .ctor() { }
0x21773	137075	21850	48194	192160	System	DllNotFoundException	public void .ctor(string message) { }
0x21774	137076	121325	48200	192163	System	DllNotFoundException	protected void .ctor(SerializationInfo info, StreamingContext context) { }
0x21775	137077	121324	48210	192183	System	Double	public static bool IsFinite(double d) { }
0x21776	137078	121323	48210	192186	System	Double	public static bool IsInfinity(double d) { }
0x21777	137079	121321	48210	192189	System	Double	public static bool IsNaN(double d) { }
0x21778	137080	121322	48210	192192	System	Double	public static bool IsNegative(double d) { }
0x21779	137081	121320	48210	192195	System	Double	public static bool IsNegativeInfinity(double d) { }
0x2177A	137082	21834	48210	192198	System	Double	public static bool IsPositiveInfinity(double d) { }
0x2177B	137083	4615	48165	192201	System	Double	public int CompareTo(object value) { }
0x2177C	137084	2216	48165	192207	System	Double	public override bool Equals(object obj) { }
0x2177D	137085	121327	48250	192210	System	Double	public bool Equals(double obj) { }
0x21781	137089	121293	3310	192225	System	Double	public string ToString(string format, IFormatProvider provider) { }
0x21786	137094	13792	15234	192246	System	Double	private static bool TryParse(ReadOnlySpan<char> s, NumberStyles style, NumberFormatInfo info, out double result) { }
0x21787	137095	121319	48186	192249	System	Double	public TypeCode GetTypeCode() { }
0x21788	137096	43016	48165	192252	System	Double	private bool System.IConvertible.ToBoolean(IFormatProvider provider) { }
0x21789	137097	121306	48165	192255	System	Double	private char System.IConvertible.ToChar(IFormatProvider provider) { }
0x2178A	137098	121317	48165	192258	System	Double	private sbyte System.IConvertible.ToSByte(IFormatProvider provider) { }
0x2178B	137099	121312	48165	192261	System	Double	private byte System.IConvertible.ToByte(IFormatProvider provider) { }
0x2178C	137100	121301	48165	192264	System	Double	private short System.IConvertible.ToInt16(IFormatProvider provider) { }
0x2178D	137101	121310	48165	192267	System	Double	private ushort System.IConvertible.ToUInt16(IFormatProvider provider) { }
0x2178E	137102	121299	48165	192270	System	Double	private int System.IConvertible.ToInt32(IFormatProvider provider) { }
0x2178F	137103	121308	48165	192273	System	Double	private uint System.IConvertible.ToUInt32(IFormatProvider provider) { }
0x21790	137104	121297	48119	192276	System	Double	private long System.IConvertible.ToInt64(IFormatProvider provider) { }
0x21791	137105	121304	48119	192279	System	Double	private ulong System.IConvertible.ToUInt64(IFormatProvider provider) { }
0x21792	137106	121313	48060	192282	System	Double	private float System.IConvertible.ToSingle(IFormatProvider provider) { }
0x21793	137107	121315	48228	192285	System	Double	private double System.IConvertible.ToDouble(IFormatProvider provider) { }
0x21794	137108	43015	48200	192288	System	Double	private Decimal System.IConvertible.ToDecimal(IFormatProvider provider) { }
0x21795	137109	121303	48119	192291	System	Double	private DateTime System.IConvertible.ToDateTime(IFormatProvider provider) { }
0x21796	137110	120265	48183	192294	System	Double	private object System.IConvertible.ToType(Type type, IFormatProvider provider) { }
0x21797	137111	120264	48173	192304	System	EntryPointNotFoundException	public void .ctor() { }
0x21798	137112	21850	48194	192307	System	EntryPointNotFoundException	public void .ctor(string message) { }
0x2179B	137115	208	15145	192335	System	EventHandler	public void .ctor(object object, IntPtr method) { }
0x2179C	137116	117916	48200	192338	System	EventHandler	public virtual void Invoke(object sender, EventArgs e) { }
0x2179D	137117	117915	48173	192377	System	ExecutionEngineException	public void .ctor() { }
0x2179E	137118	563	48194	192380	System	ExecutionEngineException	public void .ctor(string message) { }
0x2179F	137119	117121	48200	192383	System	ExecutionEngineException	internal void .ctor(SerializationInfo info, StreamingContext context) { }
0x217A0	137120	40547	48173	192393	System	FieldAccessException	public void .ctor() { }
0x217A1	137121	1794	48194	192396	System	FieldAccessException	public void .ctor(string message) { }
0x217A4	137124	563	3551	192426	System	FormatException	public void .ctor(string message, Exception innerException) { }
0x217A5	137125	116296	48200	192429	System	FormatException	protected void .ctor(SerializationInfo info, StreamingContext context) { }
0x217A6	137126	116295	48183	192441	System	FormattableString	private string System.IFormattable.ToString(string ignored, IFormatProvider formatProvider) { }
0x217AA	137130	115157	8970	192463	System	Gen2GcCallback	public static void Register(Func<object, bool> callback, object targetObj) { }
0x217AD	137133	44016	11501	192486	System	DateTimeFormat	internal static void FormatDigits(StringBuilder outputBuffer, int value, int len) { }
0x217AE	137134	126321	48073	192489	System	DateTimeFormat	internal static void FormatDigits(StringBuilder outputBuffer, int value, int len, bool overrideLengthLimit) { }
0x217B0	137136	126325	4016	192495	System	DateTimeFormat	internal static int ParseRepeatPattern(ReadOnlySpan<char> format, int pos, char patternChar) { }
0x217B1	137137	126323	48183	192498	System	DateTimeFormat	private static string FormatDayOfWeek(int dayOfWeek, int repeat, DateTimeFormatInfo dtfi) { }
0x217B2	137138	126324	48183	192501	System	DateTimeFormat	private static string FormatMonth(int month, int repeatCount, DateTimeFormatInfo dtfi) { }
0x217B3	137139	22167	48281	192504	System	DateTimeFormat	private static string FormatHebrewMonthName(DateTime time, int month, int repeatCount, DateTimeFormatInfo dtfi) { }
0x217B5	137141	44015	9109	192510	System	DateTimeFormat	internal static int ParseNextChar(ReadOnlySpan<char> format, int pos) { }
0x217B7	137143	44017	15356	192516	System	DateTimeFormat	private static StringBuilder FormatCustomized(DateTime dateTime, ReadOnlySpan<char> format, DateTimeFormatInfo dtfi, TimeSpan offset, StringBuilder result) { }
0x217B8	137144	44018	48082	192519	System	DateTimeFormat	private static void FormatCustomizedTimeZone(DateTime dateTime, TimeSpan offset, ReadOnlySpan<char> format, int tokenLen, bool timeOnly, StringBuilder result) { }
0x217B9	137145	45958	48380	192522	System	DateTimeFormat	private static void FormatCustomizedRoundripTimeZone(DateTime dateTime, TimeSpan offset, StringBuilder result) { }
0x217BC	137148	126322	24464	192531	System	DateTimeFormat	private static string ExpandPredefinedFormat(ReadOnlySpan<char> format, ref DateTime dateTime, ref DateTimeFormatInfo dtfi, ref TimeSpan offset) { }
0x217BE	137150	126320	3858	192537	System	DateTimeFormat	internal static string Format(DateTime dateTime, string format, IFormatProvider provider, TimeSpan offset) { }
0x217C1	137153	22166	15355	192546	System	DateTimeFormat	private static StringBuilder FormatStringBuilder(DateTime dateTime, ReadOnlySpan<char> format, DateTimeFormatInfo dtfi, TimeSpan offset) { }
0x217C2	137154	22165	48109	192549	System	DateTimeFormat	private static bool TryFormatO(DateTime dateTime, TimeSpan offset, Span<char> destination, out int charsWritten) { }
0x217C3	137155	126317	48109	192552	System	DateTimeFormat	private static bool TryFormatR(DateTime dateTime, TimeSpan offset, Span<char> destination, out int charsWritten) { }
0x217C4	137156	126318	48200	192555	System	DateTimeFormat	private static void WriteTwoDecimalDigits(uint value, Span<char> destination, int offset) { }
0x217C5	137157	126319	48200	192558	System	DateTimeFormat	private static void WriteFourDecimalDigits(uint value, Span<char> buffer, int startingIndex = 0) { }
0x217C8	137160	43976	15349	192694	System	DateTimeParse	internal static DateTime ParseExact(ReadOnlySpan<char> s, ReadOnlySpan<char> format, DateTimeFormatInfo dtfi, DateTimeStyles style) { }
0x217CA	137162	43968	24462	192700	System	DateTimeParse	internal static bool TryParseExact(ReadOnlySpan<char> s, ReadOnlySpan<char> format, DateTimeFormatInfo dtfi, DateTimeStyles style, out DateTime result) { }
0x217CB	137163	126247	48114	192703	System	DateTimeParse	internal static bool TryParseExact(ReadOnlySpan<char> s, ReadOnlySpan<char> format, DateTimeFormatInfo dtfi, DateTimeStyles style, out DateTime result, out TimeSpan offset) { }
0x217CC	137164	43977	48406	192706	System	DateTimeParse	internal static bool TryParseExact(ReadOnlySpan<char> s, ReadOnlySpan<char> format, DateTimeFormatInfo dtfi, DateTimeStyles style, ref DateTimeResult result) { }
0x217CD	137165	43969	48334	192709	System	DateTimeParse	internal static DateTime ParseExactMultiple(ReadOnlySpan<char> s, string[] formats, DateTimeFormatInfo dtfi, DateTimeStyles style) { }
0x217D0	137168	22153	11497	192718	System	DateTimeParse	internal static bool TryParseExactMultiple(ReadOnlySpan<char> s, string[] formats, DateTimeFormatInfo dtfi, DateTimeStyles style, ref DateTimeResult result) { }
0x217D1	137169	43986	48165	192721	System	DateTimeParse	private static bool MatchWord(ref __DTString str, string target) { }
0x217D2	137170	10660	48186	192724	System	DateTimeParse	private static bool GetTimeZoneName(ref __DTString str) { }
0x217D3	137171	22152	48186	192727	System	DateTimeParse	internal static bool IsDigit(char ch) { }
0x217D4	137172	13775	48165	192730	System	DateTimeParse	private static bool ParseFraction(ref __DTString str, out double result) { }
0x217D5	137173	22154	48165	192733	System	DateTimeParse	private static bool ParseTimeZone(ref __DTString str, ref TimeSpan result) { }
0x217D6	137174	43985	48165	192736	System	DateTimeParse	private static bool HandleTimeZone(ref __DTString str, ref DateTimeResult result) { }
0x217D7	137175	43988	48133	192739	System	DateTimeParse	private static bool Lex(DateTimeParse.DS dps, ref __DTString str, ref DateTimeToken dtok, ref DateTimeRawInfo raw, ref DateTimeResult result, ref DateTimeFormatInfo dtfi, DateTimeStyles styles) { }
0x217D8	137176	43987	48220	192742	System	DateTimeParse	private static Calendar GetJapaneseCalendarDefaultInstance() { }
0x217D9	137177	13773	48220	192745	System	DateTimeParse	internal static Calendar GetTaiwanCalendarDefaultInstance() { }
0x217DA	137178	7438	48186	192748	System	DateTimeParse	private static bool VerifyValidPunctuation(ref __DTString str) { }
0x217DB	137179	22155	48183	192751	System	DateTimeParse	private static bool GetYearMonthDayOrder(string datePattern, DateTimeFormatInfo dtfi, out int order) { }
0x217DC	137180	9703	48183	192754	System	DateTimeParse	private static bool GetYearMonthOrder(string pattern, DateTimeFormatInfo dtfi, out int order) { }
0x217DD	137181	1791	48183	192757	System	DateTimeParse	private static bool GetMonthDayOrder(string pattern, DateTimeFormatInfo dtfi, out int order) { }
0x217DE	137182	9702	48183	192760	System	DateTimeParse	private static bool TryAdjustYear(ref DateTimeResult result, int year, out int adjustedYear) { }
0x217DF	137183	126248	48556	192763	System	DateTimeParse	private static bool SetDateYMD(ref DateTimeResult result, int year, int month, int day) { }
0x217E0	137184	43971	48556	192766	System	DateTimeParse	private static bool SetDateMDY(ref DateTimeResult result, int month, int day, int year) { }
0x217E1	137185	43970	48556	192769	System	DateTimeParse	private static bool SetDateDMY(ref DateTimeResult result, int day, int month, int year) { }
0x217E2	137186	126256	48556	192772	System	DateTimeParse	private static bool SetDateYDM(ref DateTimeResult result, int year, int day, int month) { }
0x217E3	137187	43992	48194	192775	System	DateTimeParse	private static void GetDefaultYear(ref DateTimeResult result, ref DateTimeStyles styles) { }
0x217E4	137188	43993	48556	192778	System	DateTimeParse	private static bool GetDayOfNN(ref DateTimeResult result, ref DateTimeStyles styles, ref DateTimeRawInfo raw, DateTimeFormatInfo dtfi) { }
0x217E5	137189	43995	48183	192781	System	DateTimeParse	private static bool GetDayOfNNN(ref DateTimeResult result, ref DateTimeRawInfo raw, DateTimeFormatInfo dtfi) { }
0x217E6	137190	43989	48556	192784	System	DateTimeParse	private static bool GetDayOfMN(ref DateTimeResult result, ref DateTimeStyles styles, ref DateTimeRawInfo raw, DateTimeFormatInfo dtfi) { }
0x217E7	137191	43994	48183	192787	System	DateTimeParse	private static bool GetHebrewDayOfNM(ref DateTimeResult result, ref DateTimeRawInfo raw, DateTimeFormatInfo dtfi) { }
0x217E8	137192	22159	48556	192790	System	DateTimeParse	private static bool GetDayOfNM(ref DateTimeResult result, ref DateTimeStyles styles, ref DateTimeRawInfo raw, DateTimeFormatInfo dtfi) { }
0x217E9	137193	43991	48183	192793	System	DateTimeParse	private static bool GetDayOfMNN(ref DateTimeResult result, ref DateTimeRawInfo raw, DateTimeFormatInfo dtfi) { }
0x217EA	137194	22158	48183	192796	System	DateTimeParse	private static bool GetDayOfYNN(ref DateTimeResult result, ref DateTimeRawInfo raw, DateTimeFormatInfo dtfi) { }
0x217EB	137195	22157	48183	192799	System	DateTimeParse	private static bool GetDayOfNNY(ref DateTimeResult result, ref DateTimeRawInfo raw, DateTimeFormatInfo dtfi) { }
0x217EC	137196	43990	48165	192802	System	DateTimeParse	private static bool GetDayOfYMN(ref DateTimeResult result, ref DateTimeRawInfo raw) { }
0x217ED	137197	22156	48165	192805	System	DateTimeParse	private static bool GetDayOfYN(ref DateTimeResult result, ref DateTimeRawInfo raw) { }
0x217EE	137198	44001	48165	192808	System	DateTimeParse	private static bool GetDayOfYM(ref DateTimeResult result, ref DateTimeRawInfo raw) { }
0x217EF	137199	126258	48194	192811	System	DateTimeParse	private static void AdjustTimeMark(DateTimeFormatInfo dtfi, ref DateTimeRawInfo raw) { }
0x217F0	137200	126253	48165	192814	System	DateTimeParse	private static bool AdjustHour(ref int hour, DateTimeParse.TM timeMark) { }
0x217F1	137201	126254	48165	192817	System	DateTimeParse	private static bool GetTimeOfN(ref DateTimeResult result, ref DateTimeRawInfo raw) { }
0x217F2	137202	126255	48165	192820	System	DateTimeParse	private static bool GetTimeOfNN(ref DateTimeResult result, ref DateTimeRawInfo raw) { }
0x217F3	137203	126257	48165	192823	System	DateTimeParse	private static bool GetTimeOfNNN(ref DateTimeResult result, ref DateTimeRawInfo raw) { }
0x217F4	137204	43997	48165	192826	System	DateTimeParse	private static bool GetDateOfDSN(ref DateTimeResult result, ref DateTimeRawInfo raw) { }
0x217F5	137205	43996	48165	192829	System	DateTimeParse	private static bool GetDateOfNDS(ref DateTimeResult result, ref DateTimeRawInfo raw) { }
0x217F6	137206	126249	48183	192832	System	DateTimeParse	private static bool GetDateOfNNDS(ref DateTimeResult result, ref DateTimeRawInfo raw, DateTimeFormatInfo dtfi) { }
0x217F7	137207	43972	48183	192835	System	DateTimeParse	private static bool ProcessDateTimeSuffix(ref DateTimeResult result, ref DateTimeRawInfo raw, ref DateTimeToken dtok) { }
0x217F8	137208	22150	48114	192838	System	DateTimeParse	internal static bool ProcessHebrewTerminalState(DateTimeParse.DS dps, ref __DTString str, ref DateTimeResult result, ref DateTimeStyles styles, ref DateTimeRawInfo raw, DateTimeFormatInfo dtfi) { }
0x217F9	137209	13774	48114	192841	System	DateTimeParse	internal static bool ProcessTerminalState(DateTimeParse.DS dps, ref __DTString str, ref DateTimeResult result, ref DateTimeStyles styles, ref DateTimeRawInfo raw, DateTimeFormatInfo dtfi) { }
0x217FA	137210	43973	48264	192844	System	DateTimeParse	internal static DateTime Parse(ReadOnlySpan<char> s, DateTimeFormatInfo dtfi, DateTimeStyles styles) { }
0x217FB	137211	22149	48334	192847	System	DateTimeParse	internal static DateTime Parse(ReadOnlySpan<char> s, DateTimeFormatInfo dtfi, DateTimeStyles styles, out TimeSpan offset) { }
0x217FC	137212	43966	48556	192850	System	DateTimeParse	internal static bool TryParse(ReadOnlySpan<char> s, DateTimeFormatInfo dtfi, DateTimeStyles styles, out DateTime result) { }
0x217FD	137213	9701	48406	192853	System	DateTimeParse	internal static bool TryParse(ReadOnlySpan<char> s, DateTimeFormatInfo dtfi, DateTimeStyles styles, out DateTime result, out TimeSpan offset) { }
0x217FF	137215	43999	11498	192859	System	DateTimeParse	private static bool DetermineTimeZoneAdjustments(ref __DTString str, ref DateTimeResult result, DateTimeStyles styles, bool bTimeOnly) { }
0x21800	137216	22160	48183	192862	System	DateTimeParse	private static bool DateTimeOffsetTimeZonePostProcessing(ref __DTString str, ref DateTimeResult result, DateTimeStyles styles) { }
0x21801	137217	44000	48186	192865	System	DateTimeParse	private static bool AdjustTimeZoneToUniversal(ref DateTimeResult result) { }
0x21802	137218	43974	48165	192868	System	DateTimeParse	private static bool AdjustTimeZoneToLocal(ref DateTimeResult result, bool bTimeOnly) { }
0x21803	137219	126252	48556	192871	System	DateTimeParse	private static bool ParseISO8601(ref DateTimeRawInfo raw, ref __DTString str, DateTimeStyles styles, ref DateTimeResult result) { }
0x21806	137222	43975	3315	192880	System	DateTimeParse	internal static bool ParseDigits(ref __DTString str, int minDigitLen, int maxDigitLen, out int result) { }
0x21807	137223	126250	48183	192883	System	DateTimeParse	private static bool ParseFractionExact(ref __DTString str, int maxDigitLen, ref double result) { }
0x21808	137224	22151	48165	192886	System	DateTimeParse	private static bool ParseSign(ref __DTString str, ref bool result) { }
0x21809	137225	43983	48183	192889	System	DateTimeParse	private static bool ParseTimeZoneOffset(ref __DTString str, int len, ref TimeSpan result) { }
0x2180A	137226	43979	48183	192892	System	DateTimeParse	private static bool MatchAbbreviatedMonthName(ref __DTString str, DateTimeFormatInfo dtfi, ref int result) { }
0x2180B	137227	43984	48183	192895	System	DateTimeParse	private static bool MatchMonthName(ref __DTString str, DateTimeFormatInfo dtfi, ref int result) { }
0x2180C	137228	43981	48183	192898	System	DateTimeParse	private static bool MatchAbbreviatedDayName(ref __DTString str, DateTimeFormatInfo dtfi, ref int result) { }
0x2180D	137229	43980	48183	192901	System	DateTimeParse	private static bool MatchDayName(ref __DTString str, DateTimeFormatInfo dtfi, ref int result) { }
0x2180E	137230	43978	48183	192904	System	DateTimeParse	private static bool MatchEraName(ref __DTString str, DateTimeFormatInfo dtfi, ref int result) { }
0x2180F	137231	43982	48183	192907	System	DateTimeParse	private static bool MatchTimeMark(ref __DTString str, DateTimeFormatInfo dtfi, ref DateTimeParse.TM result) { }
0x21811	137233	5708	5200	192913	System	DateTimeParse	private static bool CheckNewValue(ref int currentValue, int newValue, char patternChar, ref DateTimeResult result) { }
0x21813	137235	43998	15351	192919	System	DateTimeParse	private static bool CheckDefaultDateTime(ref DateTimeResult result, ref Calendar cal, DateTimeStyles styles) { }
0x21814	137236	126251	48556	192922	System	DateTimeParse	private static string ExpandPredefinedFormat(ReadOnlySpan<char> format, ref DateTimeFormatInfo dtfi, ref ParsingInfo parseInfo, ref DateTimeResult result) { }
0x21816	137238	43967	15350	192928	System	DateTimeParse	private static bool ParseByFormat(ref __DTString str, ref __DTString format, ref ParsingInfo parseInfo, DateTimeFormatInfo dtfi, ref DateTimeResult result) { }
0x21818	137240	7439	6555	192934	System	DateTimeParse	private static bool DoStrictParse(ReadOnlySpan<char> s, ReadOnlySpan<char> formatParam, DateTimeStyles styles, DateTimeFormatInfo dtfi, ref DateTimeResult result) { }
0x2181A	137242	101338	41960	192940	System	DateTimeParse	private static void .cctor() { }
0x2181B	137243	1558	48200	192573		DateTimeParse.MatchNumberDelegate	public void .ctor(object object, IntPtr method) { }
0x2181C	137244	68033	48556	192576		DateTimeParse.MatchNumberDelegate	public virtual bool Invoke(ref __DTString str, int digitLen, out int result) { }
0x2181E	137246	69509	1006	192678		DateTimeParse.<>c	public void .ctor() { }
0x21821	137249	26547	12646	192965	System	__DTString	internal void .ctor(ReadOnlySpan<char> str, DateTimeFormatInfo dtfi, bool checkDigitToken) { }
0x21823	137251	26552	2831	192971	System	__DTString	internal bool GetNext() { }
0x21824	137252	10493	48186	192974	System	__DTString	internal bool AtEnd() { }
0x21825	137253	26551	48165	192977	System	__DTString	internal bool Advance(int count) { }
0x21826	137254	6304	48073	192980	System	__DTString	internal void GetRegularToken(out TokenType tokenType, out int tokenValue, DateTimeFormatInfo dtfi) { }
0x21827	137255	55857	48556	192983	System	__DTString	internal TokenType GetSeparatorToken(DateTimeFormatInfo dtfi, out int indexBeforeSeparator, out char charBeforeSeparator) { }
0x21828	137256	1528	48165	192986	System	__DTString	internal bool MatchSpecifiedWord(string target) { }
0x21829	137257	7968	48556	192989	System	__DTString	internal bool MatchSpecifiedWords(string target, bool checkWordBoundary, ref int matchLength) { }
0x2182B	137259	10492	3349	192995	System	__DTString	internal bool Match(char ch) { }
0x2182D	137261	55858	3908	193001	System	__DTString	internal int GetRepeatCount() { }
0x21830	137264	2267	9759	193010	System	__DTString	internal int GetDigit() { }
0x21831	137265	26548	48173	193013	System	__DTString	internal void SkipWhiteSpaces() { }
0x21832	137266	15744	48186	193016	System	__DTString	internal bool SkipWhiteSpaceCurrent() { }
0x21833	137267	26549	48173	193019	System	__DTString	internal void TrimTail() { }
0x21834	137268	26550	48173	193022	System	__DTString	internal void RemoveTrailingInQuoteSpaces() { }
0x21835	137269	7969	48173	193025	System	__DTString	internal void RemoveLeadingInQuoteSpaces() { }
0x21836	137270	6305	48194	193028	System	__DTString	internal DTSubString GetSubString() { }
0x21838	137272	22285	29655	193034	System	__DTString	private static void .cctor() { }
0x21839	137273	126230	48165	193068	System	DTSubString	internal char get_Item(int relativeIndex) { }
0x2183A	137274	126232	48194	193097	System	DateTimeRawInfo	internal void Init(int* numberBuffer) { }
0x2183B	137275	37272	48194	193100	System	DateTimeRawInfo	internal void AddNumber(int value) { }
0x2183C	137276	126226	48165	193103	System	DateTimeRawInfo	internal int GetNumber(int index) { }
0x2183D	137277	192	48194	193172	System	DateTimeResult	internal void Init(ReadOnlySpan<char> originalDateTimeString) { }
0x2183E	137278	4722	48073	193175	System	DateTimeResult	internal void SetDate(int year, int month, int day) { }
0x2183F	137279	13772	48173	193178	System	DateTimeResult	internal void SetBadFormatSpecifierFailure() { }
0x21841	137281	126223	2430	193184	System	DateTimeResult	internal void SetBadDateTimeFailure() { }
0x21842	137282	126225	48200	193187	System	DateTimeResult	internal void SetFailure(ParseFailureKind failure, string failureMessageID) { }
0x21843	137283	126224	48073	193190	System	DateTimeResult	internal void SetFailure(ParseFailureKind failure, string failureMessageID, object failureMessageFormatArgument) { }
0x21844	137284	94923	48077	193193	System	DateTimeResult	internal void SetFailure(ParseFailureKind failure, string failureMessageID, object failureMessageFormatArgument, string failureArgumentName) { }
0x21847	137287	20772	14793	193358	System	Guid	public void .ctor(ReadOnlySpan<byte> b) { }
0x21848	137288	39746	48077	193361	System	Guid	public void .ctor(int a, short b, short c, byte[] d) { }
0x21849	137289	113649	48165	193370	System	Guid	public static bool TryParse(string input, out Guid result) { }
0x2184A	137290	39748	48165	193373	System	Guid	public static bool TryParse(ReadOnlySpan<char> input, out Guid result) { }
0x2184B	137291	39747	48183	193376	System	Guid	public static bool TryParseExact(string input, string format, out Guid result) { }
0x2184D	137293	113659	8936	193382	System	Guid	private static bool TryParseGuid(ReadOnlySpan<char> guidString, Guid.GuidStyles flags, ref Guid.GuidResult result) { }
0x2184E	137294	113660	48406	193394	System	Guid	private static bool StringToShort(ReadOnlySpan<char> str, int requiredLength, int flags, out short result, ref Guid.GuidResult parseResult) { }
0x2184F	137295	113661	48114	193397	System	Guid	private static bool StringToShort(ReadOnlySpan<char> str, ref int parsePos, int requiredLength, int flags, out short result, ref Guid.GuidResult parseResult) { }
0x21852	137298	39750	14794	193406	System	Guid	private static bool StringToLong(ReadOnlySpan<char> str, ref int parsePos, int flags, out long result, ref Guid.GuidResult parseResult) { }
0x21853	137299	20773	48194	193409	System	Guid	private static ReadOnlySpan<char> EatAllWhitespace(ReadOnlySpan<char> str) { }
0x21856	137302	113666	3826	193418	System	Guid	public byte[] ToByteArray() { }
0x21857	137303	3886	48186	193424	System	Guid	public override int GetHashCode() { }
0x21858	137304	3580	48165	193427	System	Guid	public override bool Equals(object o) { }
0x21859	137305	39749	48165	193430	System	Guid	public bool Equals(Guid g) { }
0x2185A	137306	39751	48183	193433	System	Guid	private int GetResult(uint me, uint them) { }
0x2185C	137308	113664	2824	193442	System	Guid	public static bool op_Equality(Guid a, Guid b) { }
0x2185D	137309	113662	48186	193448	System	Guid	private static char HexToChar(int a) { }
0x2185E	137310	113663	48183	193451	System	Guid	private static int HexsToChars(char* guidChars, int a, int b) { }
0x21861	137313	113658	8937	193460	System	Guid	public bool TryFormat(Span<char> destination, out int charsWritten, ReadOnlySpan<char> format) { }
0x21862	137314	113674	48406	193463	System	Guid	private bool System.ISpanFormattable.TryFormat(Span<char> destination, out int charsWritten, ReadOnlySpan<char> format, IFormatProvider provider) { }
0x21863	137315	2970	48194	193316		Guid.GuidResult	internal void SetFailure(Exception nativeException) { }
0x21864	137316	20775	48200	193319		Guid.GuidResult	internal void SetFailure(Guid.ParseFailureKind failure, string failureMessageID) { }
0x21865	137317	39752	48073	193322		Guid.GuidResult	internal void SetFailure(Guid.ParseFailureKind failure, string failureMessageID, object failureMessageFormatArgument) { }
0x21866	137318	2191	48136	193325		Guid.GuidResult	internal void SetFailure(Guid.ParseFailureKind failure, string failureMessageID, object failureMessageFormatArgument, string failureArgumentName, Exception innerException) { }
0x21867	137319	39696	48186	193328		Guid.GuidResult	internal Exception GetGuidParseException() { }
0x21868	137320	10157	48220	193483	System	HashCode	private static uint GenerateGlobalSeed() { }
0x21869	137321	113474	48165	193525	System	HashCode	private static uint Rol(uint value, int count) { }
0x2186A	137322	113470	48073	193528	System	HashCode	private static void Initialize(out uint v1, out uint v2, out uint v3, out uint v4) { }
0x2186B	137323	113471	48165	193531	System	HashCode	private static uint Round(uint hash, uint input) { }
0x2186C	137324	113472	48165	193534	System	HashCode	private static uint QueueRound(uint hash, uint queuedValue) { }
0x2186D	137325	12997	48556	193537	System	HashCode	private static uint MixState(uint v1, uint v2, uint v3, uint v4) { }
0x2186E	137326	113473	48220	193540	System	HashCode	private static uint MixEmptyState() { }
0x2186F	137327	2187	48186	193543	System	HashCode	private static uint MixFinal(uint hash) { }
0x21870	137328	20743	48194	193575	System	HashCode	private void Add(int value) { }
0x21871	137329	39695	48186	193578	System	HashCode	public int ToHashCode() { }
0x21872	137330	39697	48186	193582	System	HashCode	public override int GetHashCode() { }
0x21873	137331	113468	48165	193586	System	HashCode	public override bool Equals(object obj) { }
